participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,12,130307,3.505,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 155(0.245401303308) -> 274(0.490802606616)
""BMI"" - 32.4(0.42146670413)
""Age"" - 37(0.432432432432)",0,0,0.245401303308,0,0,0,0,1,0,0,,1,0.245401303308,Diabetes,1,0.338453287628,0.00513383899707,0.89121229132,0.886078452323,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,13,130309,2.241,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 330(0.606285572878)
""BMI"" - 30.1(0.340685585839) -> 34.636(0.5)
""Age"" - 23(0.0540540540541)",0,0,0,0.159314414161,0,0,0,0,1,0,,1,0.159314414161,No Diabetes,0,0.447211006406,0.000130785916376,3.49904447688e-05,-9.57954716074e-05,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,14,130305,3.068,"""Glucose"" - 105(0.259649719435) -> 142(0.574222071076)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 325(0.595974593747)
""BMI"" - 36.9(0.579516718179)
""Age"" - 28(0.189189189189)",0.314572351641,0,0,0,0,1,0,0,0,0,,1,0.314572351641,No Diabetes,0,0.471446617211,0.000141101260031,0.000924852353016,0.000783751092985,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,15,130300,8.612,"""Glucose"" - 115(0.344669273933) -> 145(0.599727937426)
""Blood Pressure"" - 66(0.391304347826)
""Insulin"" - 140(0.214468365916) -> 133(0.200032995133)
""BMI"" - 38.1(0.621663388592)
""Age"" - 28(0.189189189189)",0.255058663493,0,-0.0144353707828,0,0,1,0,1,0,0,,2,0.269494034275,Diabetes,1,0.190914239402,0.00966080352846,0.952489639253,0.942828835725,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,16,130308,4.691,"""Glucose"" - 122(0.404182962081) -> 142(0.574222071076)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 200(0.338200115483)
""BMI"" - 35.9(0.544394492835)
""Age"" - 26(0.135135135135)",0.170039108995,0,0,0,0,1,0,0,0,0,,1,0.170039108995,No Diabetes,0,0.380967428619,3.47155324043e-06,0.296668399234,0.296664927681,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,17,130306,2.705,"""Glucose"" - 102(0.234143853086) -> 130(0.472198605679)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 78(0.0866122246969)
""BMI"" - 40.6(0.709468951953)
""Age"" - 21(0)",0.238054752593,0,0,0,0,1,0,0,0,0,,1,0.238054752593,No Diabetes,0,0.23422035175,0.000893085040188,0.011501266798,0.0106081817578,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,18,130302,2.575,"""Glucose"" - 87(0.10661452134) -> 139(0.548716204727)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 37.2(0.590053385783)
""Age"" - 22(0.027027027027)",0.442101683387,0,0,0,0,1,0,0,0,0,,1,0.442101683387,No Diabetes,0,0.448325089529,0.000799413265625,0.000234838452052,-0.000564574813573,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,19,130303,3.52,"""Glucose"" - 129(0.46369665023) -> 142(0.574222071076)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 205(0.348511094614)
""BMI"" - 33.2(0.449564484406) -> 37.4832(0.6)
""Age"" - 25(0.108108108108)",0.110525420847,0,0,0.150435515594,0,1,0,0,1,0,,2,0.260960936441,No Diabetes,0,0.418422746077,0.000766530678579,0.0760442103569,0.0752776796783,,
R_3pV2gsUjgx4OTvP,diabetes,none,testing,No Diabetes,Diabetes,20,130304,7.865,"""Glucose"" - 136(0.523210338378) -> 149(0.633735759225)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 204(0.346448898787)
""BMI"" - 37.4(0.597077830851) -> 37.4832(0.6)
""Age"" - 24(0.0810810810811)",0.110525420847,0,0,0.00292216914864,0,1,0,0,1,0,,2,0.113447589995,Diabetes,1,0.227431138762,0.00664884006495,0.890787184403,0.884138344338,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,Diabetes,,1,130102,34.412,"""Glucose"" - 197(1)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,,,"""Glucose"" - 197(1) -> 180(0.897296378167)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1) -> 542(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,No Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,Diabetes,,2,130101,14.205,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Glucose"" - 136(0.523210338378) -> 130(0.472198605679)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133) -> 109(0.150540295306)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,No Diabetes,,3,130104,17.953,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 120(0.173224449394)
""BMI"" - 33.2(0.449564484406)
""Age"" - 24(0.0810810810811)",,,,,,,,,,,"""Glucose"" - 117(0.361673184833) -> 120(0.387179051182)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 120(0.173224449394) -> 143(0.220654953394)
""BMI"" - 33.2(0.449564484406)
""Age"" - 24(0.0810810810811)",,,,,,,,,Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,No Diabetes,,4,130103,10.665,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Glucose"" - 100(0.217139942187) -> 101(0.225641897636)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133) -> 154(0.243339107482)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,Diabetes,,5,130100,15.326,"""Glucose"" - 160(0.727257269172)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,,,"""Glucose"" - 160(0.727257269172) -> 159(0.718755313722)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983) -> 147(0.228903736699)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,No Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,No Diabetes,,6,130105,10.106,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - 83(0.0726066995409) -> 103(0.242645808536)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 72(0.0742390497402)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,Diabetes,,7,130108,11.665,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043) -> 75(0.586956521739)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351) -> 33(0.324324324324)",,,,,,,,,Diabetes,1
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,No Diabetes,,8,130111,16.887,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216)",,,,,,,,,,,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174) -> 80(0.695652173913)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216) -> 30(0.243243243243)",,,,,,,,,Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,No Diabetes,,9,130109,8.395,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)",,,,,,,,,,,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783) -> 83(0.760869565217)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162) -> 34(0.351351351351)",,,,,,,,,Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,Diabetes,,10,130106,20.938,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189)",,,,,,,,,,,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957) -> 63(0.326086956522)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189) -> 26(0.135135135135)",,,,,,,,,Diabetes,1
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,No Diabetes,,11,130110,10.343,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087) -> 65(0.369565217391)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541) -> 24(0.0810810810811)",,,,,,,,,Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,training,Diabetes,,12,130107,11.123,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174) -> 74(0.565217391304)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027) -> 30(0.243243243243)",,,,,,,,,No Diabetes,0
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,130208,36.498,"""Glucose"" - 119(0.378677095732) -> 112(0.319163407584)
""Blood Pressure"" - 50(0.0434782608696) -> 61(0.282608695652)
""Insulin"" - 176(0.288707415656)
""BMI"" - 27.1(0.235318909806)
""Age"" - 33(0.324324324324)",-0.0595136881483,0.239130434783,0,0,0,1,1,0,0,0,,2,0.298644122931,No Diabetes,1,0.3197957093,5.14842648366e-05,0.995278850809,0.995227366544,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,130200,17.732,"""Glucose"" - 187(0.956810066315) -> 131(0.480700561129)
""Blood Pressure"" - 76(0.608695652174) -> 70(0.478260869565)
""Insulin"" - 207(0.352635486266)
""BMI"" - 43.6(0.814835627985) -> 31.21936(0.38)
""Age"" - 53(0.864864864865)",-0.476109505186,-0.130434782609,0,-0.434835627985,0,1,1,0,1,0,,3,1.04137991578,Diabetes,0,0.951982797485,0.0193316016805,0.0252142138767,0.00588261219623,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,130205,13.022,"""Glucose"" - 108(0.285155585785)
""Blood Pressure"" - 44(0) -> 66(0.391304347826)
""Insulin"" - 130(0.193846407655) -> 215(0.369133052875)
""BMI"" - 24(0.126440011239)
""Age"" - 35(0.378378378378)",0,0.391304347826,0.17528664522,0,0,0,1,1,0,0,,2,0.566590993046,No Diabetes,1,0.484922367899,0.000410874889345,0.999999991411,0.999589116522,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,130209,8.105,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 98(1) -> 66(0.391304347826)
""Insulin"" - 58(0.0453683081745) -> 138(0.210343974264)
""BMI"" - 32(0.407417813993)
""Age"" - 33(0.324324324324)",0,-0.608695652174,0.164975666089,0,0,0,1,1,0,0,,2,0.773671318263,No Diabetes,1,0.582719496877,0.00126323358936,0.905621411069,0.90435817748,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,130203,15.03,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 88(0.869565217391) -> 66(0.391304347826)
""Insulin"" - 110(0.152602491133) -> 152(0.239214715829)
""BMI"" - 36.5(0.565467828042)
""Age"" - 37(0.432432432432)",0,-0.478260869565,0.0866122246969,0,0,0,1,1,0,0,,2,0.564873094262,No Diabetes,1,0.54842186042,0.10151951701,0.791253697402,0.689734180392,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,130206,12.513,"""Glucose"" - 181(0.905798333617) -> 136(0.523210338378)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 180(0.296956198961)
""BMI"" - 34.1(0.481174487216) -> 28.08744(0.27)
""Age"" - 38(0.459459459459)",-0.382587995239,0,0,-0.211174487216,0,1,0,0,1,0,,2,0.593762482454,No Diabetes,1,0.721365451528,0.000759705140061,0.975167001282,0.974407296142,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,130202,29.227,"""Glucose"" - 165(0.769767046421) -> 126(0.43819078388)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 168(0.272209849047) -> 245(0.430998927658)
""BMI"" - 33.6(0.463613374543) -> 25.52496(0.18)
""Age"" - 49(0.756756756757)",-0.33157626254,0,0.158789078611,-0.283613374543,0,1,0,1,1,0,,3,0.773978715695,No Diabetes,1,0.689175514679,0.00169891992297,0.912631428261,0.910932508338,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,130207,8.27,"""Glucose"" - 173(0.837782690019) -> 133(0.497704472029)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 168(0.272209849047)
""BMI"" - 29.7(0.326636695701)
""Age"" - 33(0.324324324324)",-0.34007821799,0,0,0,0,1,0,0,0,0,,1,0.34007821799,No Diabetes,1,0.406321656571,0.0202974786765,0.970437621698,0.950140143022,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,130204,6.897,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 70(0.478260869565)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268) -> 31.7888(0.4)
""Age"" - 45(0.648648648649)",0,-0.521739130435,0,-0.0355155942681,0,0,1,0,1,0,,2,0.557254724703,Diabetes,0,0.827524994973,0.00196931166883,0.0745008472294,0.0725315355606,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,130201,31.039,"""Glucose"" - 158(0.710253358272) -> 140(0.557218160177)
""Blood Pressure"" - 64(0.347826086957) -> 67(0.413043478261)
""Insulin"" - 387(0.723830734967) -> 317(0.579477027138)
""BMI"" - 31.2(0.379320033717)
""Age"" - 24(0.0810810810811)",-0.153035198096,0.0652173913043,-0.144353707828,0,0,1,1,1,0,0,,3,0.362606297228,No Diabetes,1,0.271146983107,0.0206474394228,0.884555814066,0.863908374643,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,130307,41.821,"""Glucose"" - 133(0.497704472029) -> 127(0.44669273933)
""Blood Pressure"" - 88(0.869565217391) -> 75(0.586956521739)
""Insulin"" - 155(0.245401303308) -> 181(0.299018394787)
""BMI"" - 32.4(0.42146670413)
""Age"" - 37(0.432432432432) -> 38(0.459459459459)",-0.0510117326985,-0.282608695652,0.053617091479,0,0.027027027027,1,1,1,0,1,,4,0.414264546857,Diabetes,1,0.507316531177,0.00513383899707,0.839931238836,0.834797399839,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,130309,39.707,"""Glucose"" - 143(0.582724026526) -> 136(0.523210338378)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 330(0.606285572878) -> 293(0.529984327312)
""BMI"" - 30.1(0.340685585839)
""Age"" - 23(0.0540540540541) -> 44(0.621621621622)",-0.0595136881483,0,-0.0763012455663,0,0.567567567568,1,0,1,0,1,,3,0.703382501282,Diabetes,1,0.937225039472,0.000130785916376,0.859518924837,0.859388138921,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,130305,17.114,"""Glucose"" - 105(0.259649719435)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 325(0.595974593747)
""BMI"" - 36.9(0.579516718179)
""Age"" - 28(0.189189189189) -> 55(0.918918918919)",0,0,0,0,0.72972972973,0,0,0,0,1,,1,0.72972972973,Diabetes,1,0.616333725029,0.000141101260031,0.999999966097,0.999858864837,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,130300,19.997,"""Glucose"" - 115(0.344669273933)
""Blood Pressure"" - 66(0.391304347826)
""Insulin"" - 140(0.214468365916) -> 254(0.449558690093)
""BMI"" - 38.1(0.621663388592)
""Age"" - 28(0.189189189189)",0,0,0.235090324177,0,0,0,0,1,0,0,,1,0.235090324177,No Diabetes,0,0.313670119051,0.00966080352846,0.102502771115,0.0928419675865,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,130306,20.999,"""Glucose"" - 102(0.234143853086)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 78(0.0866122246969) -> 254(0.449558690093)
""BMI"" - 40.6(0.709468951953) -> 35.77488(0.54)
""Age"" - 21(0) -> 43(0.594594594595)",0,0,0.362946465396,-0.169468951953,0.594594594595,0,0,1,1,1,,3,1.12701001194,Diabetes,1,1.2422029874,0.000893085040188,0.996771744224,0.995878659184,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,130304,26.727,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304) -> 69(0.45652173913)
""Insulin"" - 204(0.346448898787)
""BMI"" - 37.4(0.597077830851) -> 35.20544(0.52)
""Age"" - 24(0.0810810810811)",0,-0.108695652174,0,-0.0770778308514,0,0,1,0,1,0,,2,0.185773483025,Diabetes,1,0.125843988313,0.00664884006495,0.973498318292,0.966849478227,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,130301,18.668,"""Glucose"" - 97(0.191634075837) -> 109(0.293657541234)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 100(0.131980532871) -> 177(0.290769611482)
""BMI"" - 36.8(0.576004495645)
""Age"" - 25(0.108108108108)",0.102023465397,0,0.158789078611,0,0,1,0,1,0,0,,2,0.260812544008,No Diabetes,0,0.234547161223,0.0306247744831,0.466072080881,0.435447306398,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,130303,18.792,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 74(0.565217391304) -> 68(0.434782608696)
""Insulin"" - 205(0.348511094614)
""BMI"" - 33.2(0.449564484406) -> 29.79576(0.33)
""Age"" - 25(0.108108108108)",0,-0.130434782609,0,-0.119564484406,0,0,1,0,1,0,,2,0.249999267014,Diabetes,1,0.146591511433,0.000766530678579,0.500515067148,0.499748536469,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,130308,23.054,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 76(0.608695652174) -> 72(0.521739130435)
""Insulin"" - 200(0.338200115483)
""BMI"" - 35.9(0.544394492835) -> 31.50408(0.39)
""Age"" - 26(0.135135135135)",0,-0.0869565217391,0,-0.154394492835,0,0,1,0,1,0,,2,0.241351014574,No Diabetes,0,0.452279334198,3.47155324043e-06,0.0617021515112,0.0616986799579,,
R_5Qg3F8vwXGPLT2w,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,130302,33.813,"""Glucose"" - 87(0.10661452134) -> 110(0.302159496684)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 75(0.0804256372185) -> 225(0.389755011136)
""BMI"" - 37.2(0.590053385783)
""Age"" - 22(0.027027027027)",0.195544975344,0,0.309329373917,0,0,1,0,1,0,0,,2,0.504874349262,Diabetes,1,0.511097755404,0.000799413265625,0.951105495751,0.950306082485,,
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,No Diabetes,,1,130109,42.832,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)",,,,,,,,,,,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783) -> 83(0.760869565217)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162) -> 34(0.351351351351)",,,,,,,,,Diabetes,0
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,Diabetes,,2,130108,22.371,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043) -> 75(0.586956521739)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351) -> 33(0.324324324324)",,,,,,,,,No Diabetes,0
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,No Diabetes,,3,130110,17.106,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087) -> 65(0.369565217391)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541) -> 24(0.0810810810811)",,,,,,,,,No Diabetes,1
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,Diabetes,,4,130106,14.903,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189)",,,,,,,,,,,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957) -> 63(0.326086956522)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189) -> 26(0.135135135135)",,,,,,,,,No Diabetes,0
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,Diabetes,,5,130107,31.712,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174) -> 74(0.565217391304)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027) -> 30(0.243243243243)",,,,,,,,,No Diabetes,0
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,No Diabetes,,6,130111,18.354,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216)",,,,,,,,,,,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174) -> 80(0.695652173913)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216) -> 30(0.243243243243)",,,,,,,,,Diabetes,0
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,Diabetes,,7,130102,8.543,"""Glucose"" - 197(1)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,,,"""Glucose"" - 197(1) -> 180(0.897296378167)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1) -> 542(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,Diabetes,1
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,Diabetes,,8,130100,5.807,"""Glucose"" - 160(0.727257269172)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,,,"""Glucose"" - 160(0.727257269172) -> 159(0.718755313722)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983) -> 147(0.228903736699)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,Diabetes,1
R_6SHQ1D1ZGzH7pWU,diabetes,counterfactual,training,No Diabetes,,9,130103,16.521,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Glucose"" - 100(0.217139942187) -> 101(0.225641897636)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133) -> 154(0.243339107482)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,Diabetes,0
