participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160207,14.031,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 81(0.717391304348)
""Insulin"" - 85(0.10104759548) -> 245(0.430998927658)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",0,0.152173913043,0.329951332179,0,0,0,1,1,0,0,,2,0.482125245222,Diabetes,1,0.421256966874,3.06571688036e-06,0.999966911634,0.999963845917,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160205,6.285,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 133(0.200032995133)
""BMI"" - 19.5(0) -> 25.24024(0.17)
""Age"" - 28(0.189189189189)",0,0,0.179411036872,0.17,0,0,0,1,1,0,,2,0.349411036872,No Diabetes,0,0.595495049092,4.55950587885e-06,6.69305275308e-05,6.2371021652e-05,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160219,8.839,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 235(0.410376969397)
""BMI"" - 28.6(0.288002247822) -> 35.49016(0.53)
""Age"" - 26(0.135135135135)",0,0,0.195908603481,0.241997752178,0,0,0,1,1,0,,2,0.437906355659,Diabetes,1,0.445916121536,0.051363697101,0.994503899301,0.9431402022,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160209,11.806,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 201(0.340262311309)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",0,0,0.268085457395,0,0,0,0,1,0,0,,1,0.268085457395,Diabetes,1,0.155662283394,4.04768338846e-06,0.974722675777,0.974718628094,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160208,22.795,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304) -> 84(0.782608695652)
""Insulin"" - 75(0.0804256372185) -> 138(0.210343974264)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",0,0.217391304348,0.129918337045,0,0,0,1,1,0,0,,2,0.347309641393,No Diabetes,0,0.547390979713,0.0118459203727,0.00540738076776,-0.00643853960489,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160218,9.527,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 283(0.509362369051)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",0,0,0.18559762435,0,0,0,0,1,0,0,,1,0.18559762435,No Diabetes,0,0.38567896267,0.0239115963161,0.0102815405804,-0.0136300557358,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160215,5.381,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 172(0.280458632352)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",0,0,0.136104924524,0,0,0,0,1,0,0,,1,0.136104924524,Diabetes,1,0.136092045004,0.077624123637,0.923494329182,0.845870205545,,
R_5L0xQQar3o8Bvr3,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160216,8.712,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394) -> 225(0.389755011136)
""BMI"" - 35.5(0.530345602697) -> 40.3304(0.7)
""Age"" - 28(0.189189189189)",0,0,0.216530561742,0.169654397303,0,0,0,1,1,0,,2,0.386184959045,Diabetes,1,0.186090741205,0.0575860454833,0.999991585391,0.942405539908,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,1,160108,26.616,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,2,160110,13.304,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,Diabetes,0
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,3,160109,5.123,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,No Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,4,160107,5.862,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,5,160106,6.146,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,6,160111,6.214,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,No Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,7,160103,5.244,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,,"""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,No Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,8,160102,18.441,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,No Diabetes,0
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,9,160100,9.017,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,10,160104,5.318,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,No Diabetes,,11,160105,5.54,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,No Diabetes,1
R_5ASRudX4WuOaMDD,diabetes,counterfactual,training,Diabetes,,12,160101,6.95,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,"""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,No Diabetes,0
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160200,21.202,"""Glucose"" - 154(0.676245536473) -> 97(0.191634075837)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435) -> 75(0.0804256372185)
""BMI"" - 31.3(0.382832256252) -> 27.518(0.25)
""Age"" - 37(0.432432432432)",-0.484611460636,0,-0.105171987132,-0.132832256252,0,1,0,1,1,0,,3,0.72261570402,No Diabetes,1,0.796545751409,0.011786029432,0.999994743487,0.988208714055,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160210,13.815,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 26.94856(0.23)
""Age"" - 43(0.594594594595)",0,0,0,-0.43732228154,0,0,0,0,1,0,,1,0.43732228154,Diabetes,0,0.637318157148,0.00206481615935,0.146181687639,0.14411687148,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160212,14.811,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 128(0.189722016003)
""BMI"" - 37.1(0.586541163248) -> 28.08744(0.27)
""Age"" - 56(0.945945945946)",0,0,-0.162913470263,-0.316541163248,0,0,0,1,1,0,,2,0.479454633511,No Diabetes,1,0.479458757903,0.0145223683682,0.999999672091,0.985477303723,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160214,10.335,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 94(0.119607357915)
""BMI"" - 29.9(0.33366114077) -> 26.94856(0.23)
""Age"" - 41(0.540540540541)",0,0,-0.127856141219,-0.10366114077,0,0,0,1,1,0,,2,0.231517281989,No Diabetes,1,0.0314230641497,0.00403975635919,0.999787220483,0.995747464124,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160201,12.437,"""Glucose"" - 187(0.956810066315) -> 106(0.268151674885)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483) -> 114(0.160851274437)
""BMI"" - 36.4(0.561955605507) -> 28.65688(0.29)
""Age"" - 36(0.405405405405)",-0.68865839143,0,-0.177348841046,-0.271955605507,0,1,0,1,1,0,,3,1.13796283798,No Diabetes,1,1.06061399694,1.00978194599e-05,0.943674780349,0.943664682529,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160202,13.469,"""Glucose"" - 125(0.429688828431) -> 104(0.251147763986)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263) -> 80(0.0907366163491)
""BMI"" - 31.1(0.375807811183) -> 27.80272(0.26)
""Age"" - 41(0.540540540541)",-0.178541064445,0,-0.072176853914,-0.115807811183,0,1,0,1,1,0,,3,0.366525729542,No Diabetes,1,0.222184901233,0.0226086726886,0.999995255021,0.977386582333,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160204,8.574,"""Glucose"" - 125(0.429688828431) -> 99(0.208637986737)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046) -> 65(0.0598036789574)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",-0.221050841694,0,-0.117545162089,0,0,1,0,1,0,0,,2,0.338596003782,No Diabetes,1,0.138617132085,0.0314886929294,0.999999998761,0.968511305831,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160211,14.735,"""Glucose"" - 145(0.599727937426) -> 100(0.217139942187)
""Blood Pressure"" - 80(0.695652173913) -> 72(0.521739130435)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 26.37912(0.21)
""Age"" - 40(0.513513513514)",-0.382587995239,-0.173913043478,0,-0.404638943523,0,1,1,0,1,0,,3,0.961139982241,No Diabetes,1,0.761156986152,0.0173759567743,0.998573965425,0.981198008651,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160203,16.531,"""Glucose"" - 161(0.735759224622) -> 97(0.191634075837)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307) -> 75(0.0804256372185)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",-0.544125148784,0,-0.117545162089,0,0,1,0,1,0,0,,2,0.661670310873,No Diabetes,1,0.661785657015,0.0154053958182,0.999999999988,0.984594604169,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160213,7.846,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 73(0.54347826087)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 28.08744(0.27)
""Age"" - 40(0.513513513514)",0,-0.326086956522,0,-0.225223377353,0,0,1,0,1,0,,2,0.551310333875,Diabetes,0,0.551306209483,0.00760236055804,0.0235569552661,0.015954594708,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160218,21.574,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 82(0.739130434783)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 35.77488(0.54)
""Age"" - 39(0.486486486486)",0,0.173913043478,0,0.227412194437,0,0,1,0,1,0,,2,0.401325237915,Diabetes,1,0.401209891773,0.0239115963161,0.960525581916,0.9366139856,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160209,18.028,"""Glucose"" - 83(0.0726066995409) -> 149(0.633735759225)
""Blood Pressure"" - 78(0.652173913043) -> 82(0.739130434783)
""Insulin"" - 71(0.072176853914) -> 283(0.509362369051)
""BMI"" - 29.3(0.312587805563) -> 33.2124(0.45)
""Age"" - 36(0.405405405405)",0.561129059684,0.0869565217391,0.437185515137,0.137412194437,0,1,1,1,1,0,,4,1.222683291,No Diabetes,0,0.910294124817,4.04768338846e-06,0.0177202296044,0.017716181921,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160217,11.924,"""Glucose"" - 112(0.319163407584) -> 129(0.46369665023)
""Blood Pressure"" - 68(0.434782608696) -> 86(0.826086956522)
""Insulin"" - 94(0.119607357915) -> 259(0.459869669224)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",0.144533242646,0.391304347826,0.340262311309,0,0,1,1,1,0,0,,3,0.876099901781,No Diabetes,0,0.8842250138,0.155856767991,5.46975149609e-05,-0.155802070476,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160219,38.183,"""Glucose"" - 139(0.548716204727) -> 112(0.319163407584)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135)",-0.229552797143,0,0,0,0,1,0,0,0,0,,1,0.229552797143,No Diabetes,0,0.437759247482,0.051363697101,0.0104903829634,-0.0408733141376,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160206,8.828,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913) -> 65(0.369565217391)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",0,-0.326086956522,0,0,0,0,1,0,0,0,,1,0.326086956522,No Diabetes,0,1.00382607976,2.60449439793e-11,0.000794479142453,0.000794479116408,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160207,7.286,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 27.80272(0.26)
""Age"" - 38(0.459459459459)",0,0,0,-0.091222253442,0,0,0,0,1,0,,1,0.091222253442,No Diabetes,0,0.352056523968,3.06571688036e-06,3.18215653983e-06,1.1643965947e-07,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160216,11.459,"""Glucose"" - 151(0.650739670124) -> 113(0.327665363033)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697) -> 28.08744(0.27)
""Age"" - 28(0.189189189189)",-0.323074307091,0,0,-0.260345602697,0,1,0,0,1,0,,2,0.583419909788,No Diabetes,0,0.783514127627,0.0575860454833,0.0768311584798,0.0192451129964,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160205,20.642,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0) -> 33.49712(0.46)
""Age"" - 28(0.189189189189)",0,0,0,0.46,0,0,0,0,1,0,,1,0.46,No Diabetes,0,0.70608401222,4.55950587885e-06,0.197398695026,0.19739413552,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160208,10.66,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304) -> 80(0.695652173913)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",0,0.130434782609,0,0,0,0,1,0,0,0,,1,0.130434782609,No Diabetes,0,0.330516120929,0.0118459203727,0.114427329751,0.102581409379,,
R_5ASRudX4WuOaMDD,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160215,15.865,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 143(0.220654953394)
""BMI"" - 33.8(0.470637819612) -> 36.91376(0.58)
""Age"" - 27(0.162162162162)",0,0,0.0763012455663,0.109362180388,0,0,0,1,1,0,,2,0.185663425954,Diabetes,1,0.233039806519,0.077624123637,0.749395983618,0.671771859981,,
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,No Diabetes,,1,160111,45.268,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,No Diabetes,1
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,Diabetes,,2,160108,31.718,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,No Diabetes,0
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,No Diabetes,,3,160109,29.91,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,No Diabetes,,4,160110,11.953,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,Diabetes,0
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,Diabetes,,5,160106,9.488,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,No Diabetes,0
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,Diabetes,,6,160107,14.452,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,No Diabetes,0
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,Diabetes,,7,160101,5.839,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,"""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,Diabetes,1
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,No Diabetes,,8,160103,6.244,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,,"""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,Diabetes,,9,160100,6.018,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,Diabetes,1
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,Diabetes,,10,160102,8.597,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,Diabetes,1
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,No Diabetes,,11,160105,7.285,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1
R_3Qv0QTQ49yAIRot,diabetes,attribution,training,No Diabetes,,12,160104,9.495,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1
R_3Qv0QTQ49yAIRot,diabetes,attribution,testing,Diabetes,No Diabetes,1,160201,51.987,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 70(0.478260869565) -> 59(0.239130434783)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",0,-0.239130434783,0,0,0,0,1,0,0,0,,1,0.239130434783,Diabetes,0,0.316479275829,1.00978194599e-05,0.000447918377272,0.000437820557812,,
R_3Qv0QTQ49yAIRot,diabetes,attribution,testing,Diabetes,No Diabetes,2,160203,18.279,"""Glucose"" - 161(0.735759224622) -> 136(0.523210338378)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",-0.212548886244,0,0,0,0,1,0,0,0,0,,1,0.212548886244,No Diabetes,1,0.212664232386,0.0154053958182,0.980042751302,0.964637355484,,
