participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_6g7evPfeN1c1uOR,diabetes,counterfactual,training,Diabetes,,11,130102,3.504,"""Glucose"" - 197(1)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,,,"""Glucose"" - 197(1) -> 180(0.897296378167)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1) -> 542(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,Diabetes,1
R_6g7evPfeN1c1uOR,diabetes,counterfactual,training,Diabetes,,12,130101,2.085,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Glucose"" - 136(0.523210338378) -> 130(0.472198605679)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133) -> 109(0.150540295306)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,Diabetes,1
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,130208,17.137,"""Glucose"" - 119(0.378677095732)
""Blood Pressure"" - 50(0.0434782608696)
""Insulin"" - 176(0.288707415656) -> 201(0.340262311309)
""BMI"" - 27.1(0.235318909806)
""Age"" - 33(0.324324324324)",0,0,0.0515548956529,0,0,0,0,1,0,0,,1,0.0515548956529,Diabetes,0,0.2466195255,5.14842648366e-05,1.43180577124e-06,-5.00524590654e-05,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,130205,24.22,"""Glucose"" - 108(0.285155585785)
""Blood Pressure"" - 44(0)
""Insulin"" - 130(0.193846407655) -> 128(0.189722016003)
""BMI"" - 24(0.126440011239)
""Age"" - 35(0.378378378378) -> 37(0.432432432432)",0,0,-0.00412439165223,0,0.0540540540541,0,0,1,0,1,,2,0.0581784457063,Diabetes,0,0.139847070853,0.000410874889345,0.000711984140524,0.000301109251179,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,140206,16.25,"""Glucose"" - 170(0.812276823669) -> 165(0.769767046421)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 30(0.243243243243)",-0.0425097772488,0,0,0,0,1,0,0,0,0,,1,0.0425097772488,Diabetes,0,0.182485921279,8.15324239452e-05,0.00013337487743,5.18424534849e-05,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,130202,9.139,"""Glucose"" - 165(0.769767046421)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 168(0.272209849047)
""BMI"" - 33.6(0.463613374543) -> 33.78184(0.47)
""Age"" - 49(0.756756756757)",0,0,0,0.00638662545659,0,0,0,0,1,0,,1,0.00638662545659,Diabetes,0,0.0911898264726,0.00169891992297,0.001784646747,8.57268240309e-05,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,130207,6.359,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 168(0.272209849047) -> 177(0.290769611482)
""BMI"" - 29.7(0.326636695701)
""Age"" - 33(0.324324324324)",0,0,0.018559762435,0,0,0,0,1,0,0,,1,0.018559762435,Diabetes,0,0.084803201016,0.0202974786765,0.00724299516623,-0.0130544835103,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,130201,5.538,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 387(0.723830734967)
""BMI"" - 31.2(0.379320033717)
""Age"" - 24(0.0810810810811) -> 26(0.135135135135)",0,0,0,0,0.0540540540541,0,0,0,0,1,,1,0.0540540540541,Diabetes,0,0.149637759827,0.0206474394228,0.00321262122693,-0.0174348181959,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,130209,4.576,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 98(1) -> 89(0.891304347826)
""Insulin"" - 58(0.0453683081745)
""BMI"" - 32(0.407417813993)
""Age"" - 33(0.324324324324)",0,-0.108695652174,0,0,0,0,1,0,0,0,,1,0.108695652174,Diabetes,0,0.352526439483,0.00126323358936,0.000596402882433,-0.000666830706928,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,140200,5.981,"""Glucose"" - 174(0.846284645468)
""Blood Pressure"" - 58(0.217391304348) -> 64(0.347826086957)
""Insulin"" - 194(0.325826940526)
""BMI"" - 32.9(0.439027816802)
""Age"" - 36(0.405405405405)",0,0.130434782609,0,0,0,0,1,0,0,0,,1,0.130434782609,Diabetes,0,0.204927004494,0.016394998512,0.000457092161407,-0.0159379063506,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,130204,6.458,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 92(0.95652173913)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",0,-0.0434782608696,0,0,0,0,1,0,0,0,,1,0.0434782608696,Diabetes,0,0.31374853114,0.00196931166883,0.256826038692,0.254856727023,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,130203,6.469,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 36.5(0.565467828042) -> 39.19152(0.66)
""Age"" - 37(0.432432432432)",0,0,0,0.0945321719584,0,0,0,0,1,0,,1,0.0945321719584,Diabetes,0,0.165037459855,0.10151951701,0.180425440384,0.0789059233738,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,130306,12.819,"""Glucose"" - 102(0.234143853086)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 78(0.0866122246969)
""BMI"" - 40.6(0.709468951953) -> 40.04568(0.69)
""Age"" - 21(0) -> 23(0.0540540540541)",0,0,0,-0.0194689519528,0.0540540540541,0,0,0,1,1,,2,0.0735230060068,No Diabetes,0,0.18871598146,0.000893085040188,0.0009670401043,7.39550641121e-05,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,130303,14.371,"""Glucose"" - 129(0.46369665023) -> 151(0.650739670124)
""Blood Pressure"" - 74(0.565217391304) -> 72(0.521739130435)
""Insulin"" - 205(0.348511094614)
""BMI"" - 33.2(0.449564484406)
""Age"" - 25(0.108108108108)",0.187043019895,-0.0434782608696,0,0,0,1,1,0,0,0,,2,0.230521280764,Diabetes,1,0.301026568661,0.000766530678579,0.999838446652,0.999071915974,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,130309,17.867,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 86(0.826086956522) -> 87(0.847826086957)
""Insulin"" - 330(0.606285572878)
""BMI"" - 30.1(0.340685585839)
""Age"" - 23(0.0540540540541)",0,0.0217391304348,0,0,0,0,1,0,0,0,,1,0.0217391304348,No Diabetes,0,0.309635722679,0.000130785916376,8.26827198909e-05,-4.81031964854e-05,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,140308,66.197,"""Glucose"" - 127(0.44669273933) -> 137(0.531712293828)
""Blood Pressure"" - 80(0.695652173913) -> 78(0.652173913043)
""Insulin"" - 210(0.358822073744)
""BMI"" - 36.3(0.558443382973)
""Age"" - 23(0.0540540540541) -> 26(0.135135135135)",0.0850195544975,-0.0434782608696,0,0,0.0810810810811,1,1,0,0,1,,3,0.209578896448,No Diabetes,0,0.378204043334,1.91386523518e-07,0.00119324583803,0.0011930544515,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,130300,39.13,"""Glucose"" - 115(0.344669273933)
""Blood Pressure"" - 66(0.391304347826)
""Insulin"" - 140(0.214468365916)
""BMI"" - 38.1(0.621663388592) -> 31.50408(0.39)
""Age"" - 28(0.189189189189) -> 34(0.351351351351)",0,0,0,-0.231663388592,0.162162162162,0,0,0,1,1,,2,0.393825550754,No Diabetes,0,0.472405345628,0.00966080352846,0.100120243877,0.0904594403484,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,130304,6.819,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 204(0.346448898787)
""BMI"" - 37.4(0.597077830851)
""Age"" - 24(0.0810810810811) -> 30(0.243243243243)",0,0,0,0,0.162162162162,0,0,0,0,1,,1,0.162162162162,No Diabetes,0,0.276145710928,0.00664884006495,0.00378978000263,-0.00285906006232,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,130302,14.753,"""Glucose"" - 87(0.10661452134) -> 100(0.217139942187)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 75(0.0804256372185) -> 138(0.210343974264)
""BMI"" - 37.2(0.590053385783) -> 33.49712(0.46)
""Age"" - 22(0.027027027027)",0.110525420847,0,0.129918337045,-0.130053385783,0,1,0,1,1,0,,3,0.370497143675,No Diabetes,0,0.376720549817,0.000799413265625,0.00165937220106,0.000859958935436,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,140307,13.405,"""Glucose"" - 90(0.132120387689)
""Blood Pressure"" - 88(0.869565217391) -> 84(0.782608695652)
""Insulin"" - 54(0.0371195248701) -> 80(0.0907366163491)
""BMI"" - 37.7(0.607614498455)
""Age"" - 29(0.216216216216)",0,-0.0869565217391,0.053617091479,0,0,0,1,1,0,0,,2,0.140573613218,No Diabetes,0,0.273530016007,0.00500141667395,0.00257435899137,-0.00242705768258,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,130305,23.797,"""Glucose"" - 105(0.259649719435)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 325(0.595974593747) -> 249(0.439247710963)
""BMI"" - 36.9(0.579516718179) -> 32.92768(0.44)
""Age"" - 28(0.189189189189) -> 35(0.378378378378)",0,0,-0.156726882785,-0.139516718179,0.189189189189,0,0,1,1,1,,3,0.485432790153,Diabetes,1,0.372036785453,0.000141101260031,0.998819299273,0.998678198013,,
R_6g7evPfeN1c1uOR,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,130301,35.285,"""Glucose"" - 97(0.191634075837)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 100(0.131980532871) -> 143(0.220654953394)
""BMI"" - 36.8(0.576004495645) -> 35.20544(0.52)
""Age"" - 25(0.108108108108) -> 27(0.162162162162)",0,0,0.088674420523,-0.0560044956448,0.0540540540541,0,0,1,1,1,,3,0.198732970222,No Diabetes,0,0.274491052834,0.0306247744831,0.00387396396894,-0.0267508105142,,
R_52iijMB6msPiDJ9,diabetes,none,training,No Diabetes,,1,130109,43.388,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)",,,,,,,,,,,,,,,,,,,,Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,Diabetes,,2,130108,63.058,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,Diabetes,,3,130107,57.042,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,No Diabetes,,4,130110,26.944,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,,,,,,,,,,No Diabetes,1
R_52iijMB6msPiDJ9,diabetes,none,training,Diabetes,,5,130106,23.145,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,No Diabetes,,6,130111,8.527,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216)",,,,,,,,,,,,,,,,,,,,Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,Diabetes,,7,130100,5.147,"""Glucose"" - 160(0.727257269172)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,,,,,,,,,,,,Diabetes,1
R_52iijMB6msPiDJ9,diabetes,none,training,Diabetes,,8,130102,2.775,"""Glucose"" - 197(1)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,,,,,,,,,,,,Diabetes,1
R_52iijMB6msPiDJ9,diabetes,none,training,No Diabetes,,9,130104,3.565,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 120(0.173224449394)
""BMI"" - 33.2(0.449564484406)
""Age"" - 24(0.0810810810811)",,,,,,,,,,,,,,,,,,,,Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,No Diabetes,,10,130105,5.089,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,No Diabetes,1
R_52iijMB6msPiDJ9,diabetes,none,training,No Diabetes,,11,130103,3.864,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,,,,,,,,,,,,Diabetes,0
R_52iijMB6msPiDJ9,diabetes,none,training,Diabetes,,12,130101,5.18,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,,,,,,,,,,Diabetes,1
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,1,130208,37.497,"""Glucose"" - 119(0.378677095732)
""Blood Pressure"" - 50(0.0434782608696)
""Insulin"" - 176(0.288707415656) -> 36(0)
""BMI"" - 27.1(0.235318909806)
""Age"" - 33(0.324324324324)",0,0,-0.288707415656,0,0,0,0,1,0,0,,1,0.288707415656,No Diabetes,1,0.483772045503,5.14842648366e-05,0.999964463216,0.999912978951,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,2,130205,27.72,"""Glucose"" - 108(0.285155585785)
""Blood Pressure"" - 44(0) -> 48(0)
""Insulin"" - 130(0.193846407655) -> 36(0)
""BMI"" - 24(0.126440011239)
""Age"" - 35(0.378378378378)",0,0,-0.193846407655,0,0,0,1,1,0,0,,2,0.193846407655,No Diabetes,1,0.329569086856,0.000410874889345,0.999361830641,0.998950955752,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,3,130203,23.931,"""Glucose"" - 128(0.45519469478) -> 103(0.242645808536)
""Blood Pressure"" - 88(0.869565217391) -> 67(0.413043478261)
""Insulin"" - 110(0.152602491133)
""BMI"" - 36.5(0.565467828042)
""Age"" - 37(0.432432432432)",-0.212548886244,-0.45652173913,0,0,0,1,1,0,0,0,,2,0.669070625374,No Diabetes,1,0.652619391532,0.10151951701,0.999973635545,0.898454118535,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,4,130209,5.56,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 98(1) -> 66(0.391304347826)
""Insulin"" - 58(0.0453683081745)
""BMI"" - 32(0.407417813993)
""Age"" - 33(0.324324324324)",0,-0.608695652174,0,0,0,0,1,0,0,0,,1,0.608695652174,No Diabetes,1,0.417743830787,0.00126323358936,0.955743383201,0.954480149612,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,5,140206,4.262,"""Glucose"" - 170(0.812276823669) -> 112(0.319163407584)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 30(0.243243243243)",-0.493113416086,0,0,0,0,1,0,0,0,0,,1,0.493113416086,Diabetes,0,0.633089560116,8.15324239452e-05,0.050083213456,0.0500016810321,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,6,140200,4.609,"""Glucose"" - 174(0.846284645468) -> 126(0.43819078388)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 194(0.325826940526)
""BMI"" - 32.9(0.439027816802)
""Age"" - 36(0.405405405405)",-0.408093861588,0,0,0,0,1,0,0,0,0,,1,0.408093861588,Diabetes,0,0.482586083474,0.016394998512,0.0196037986286,0.00320880011662,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,7,130207,3.767,"""Glucose"" - 173(0.837782690019) -> 114(0.336167318483)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 168(0.272209849047)
""BMI"" - 29.7(0.326636695701)
""Age"" - 33(0.324324324324)",-0.501615371535,0,0,0,0,1,0,0,0,0,,1,0.501615371535,No Diabetes,1,0.567858810116,0.0202974786765,0.663592325603,0.643294846926,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,8,130204,6.687,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 69(0.45652173913)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",0,-0.54347826087,0,0,0,0,1,0,0,0,,1,0.54347826087,Diabetes,0,0.81374853114,0.00196931166883,0.203462959405,0.201493647736,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,9,130202,5.132,"""Glucose"" - 165(0.769767046421) -> 114(0.336167318483)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 168(0.272209849047)
""BMI"" - 33.6(0.463613374543)
""Age"" - 49(0.756756756757)",-0.433599727937,0,0,0,0,1,0,0,0,0,,1,0.433599727937,No Diabetes,1,0.501399018054,0.00169891992297,0.999658643872,0.997959723949,,
R_52iijMB6msPiDJ9,diabetes,none,testing,Diabetes,No Diabetes,10,130201,12.058,"""Glucose"" - 158(0.710253358272) -> 78(0.0300969222921)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 387(0.723830734967) -> 70(0.0701146580879)
""BMI"" - 31.2(0.379320033717)
""Age"" - 24(0.0810810810811)",-0.68015643598,0,-0.653716076879,0,0,1,0,1,0,0,,2,1.33387251286,No Diabetes,1,1.24241319874,0.0206474394228,0.999999543851,0.979352104428,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,11,130301,35.651,"""Glucose"" - 97(0.191634075837) -> 123(0.412684917531)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 100(0.131980532871)
""BMI"" - 36.8(0.576004495645)
""Age"" - 25(0.108108108108)",0.221050841694,0,0,0,0,1,0,0,0,0,,1,0.221050841694,No Diabetes,0,0.194785458908,0.0306247744831,0.236333037918,0.205708263435,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,12,130309,12.449,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 330(0.606285572878) -> 269(0.480491627485)
""BMI"" - 30.1(0.340685585839)
""Age"" - 23(0.0540540540541)",0,0,-0.125793945393,0,0,0,0,1,0,0,,1,0.125793945393,No Diabetes,0,0.413690537637,0.000130785916376,9.18693429188e-05,-3.89165734574e-05,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,13,130305,6.184,"""Glucose"" - 105(0.259649719435)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 325(0.595974593747) -> 191(0.319640353048)
""BMI"" - 36.9(0.579516718179)
""Age"" - 28(0.189189189189)",0,0,-0.276334240699,0,0,0,0,1,0,0,,1,0.276334240699,No Diabetes,0,0.433208506269,0.000141101260031,0.0681767330047,0.0680356317447,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,14,130300,8.985,"""Glucose"" - 115(0.344669273933) -> 145(0.599727937426)
""Blood Pressure"" - 66(0.391304347826)
""Insulin"" - 140(0.214468365916)
""BMI"" - 38.1(0.621663388592)
""Age"" - 28(0.189189189189)",0.255058663493,0,0,0,0,1,0,0,0,0,,1,0.255058663493,Diabetes,1,0.180603260271,0.00966080352846,0.982055282767,0.972394479238,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,15,130306,20.176,"""Glucose"" - 102(0.234143853086) -> 130(0.472198605679)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 78(0.0866122246969) -> 235(0.410376969397)
""BMI"" - 40.6(0.709468951953)
""Age"" - 21(0)",0.238054752593,0,0.3237647447,0,0,1,0,1,0,0,,2,0.561819497293,Diabetes,1,0.55798509645,0.000893085040188,0.991289183317,0.990396098277,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,16,130303,12.602,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 205(0.348511094614) -> 225(0.389755011136)
""BMI"" - 33.2(0.449564484406)
""Age"" - 25(0.108108108108)",0,0,0.0412439165223,0,0,0,0,1,0,0,,1,0.0412439165223,No Diabetes,0,0.198705726158,0.000766530678579,0.000299686086587,-0.000466844591993,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,17,130302,8.777,"""Glucose"" - 87(0.10661452134) -> 136(0.523210338378)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 75(0.0804256372185) -> 230(0.400065990266)
""BMI"" - 37.2(0.590053385783)
""Age"" - 22(0.027027027027)",0.416595817038,0,0.319640353048,0,0,1,0,1,0,0,,2,0.736236170086,Diabetes,1,0.742459576228,0.000799413265625,0.999662786132,0.998863372867,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,18,140307,6.843,"""Glucose"" - 90(0.132120387689) -> 145(0.599727937426)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 54(0.0371195248701) -> 201(0.340262311309)
""BMI"" - 37.7(0.607614498455)
""Age"" - 29(0.216216216216)",0.467607549736,0,0.303142786439,0,0,1,0,1,0,0,,2,0.770750336175,Diabetes,1,0.69965980817,0.00500141667395,0.806775654316,0.801774237642,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,19,130304,12.444,"""Glucose"" - 136(0.523210338378) -> 153(0.667743581024)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 204(0.346448898787) -> 225(0.389755011136)
""BMI"" - 37.4(0.597077830851)
""Age"" - 24(0.0810810810811)",0.144533242646,0,0.0433061123484,0,0,1,0,1,0,0,,2,0.187839354994,Diabetes,1,0.30182290376,0.00664884006495,0.964237622745,0.95758878268,,
R_52iijMB6msPiDJ9,diabetes,none,testing,No Diabetes,Diabetes,20,140308,10.84,"""Glucose"" - 127(0.44669273933) -> 139(0.548716204727)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 210(0.358822073744)
""BMI"" - 36.3(0.558443382973)
""Age"" - 23(0.0540540540541)",0.102023465397,0,0,0,0,1,0,0,0,0,,1,0.102023465397,No Diabetes,0,0.411659188076,1.91386523518e-07,0.000980397034502,0.000980205647978,,
R_61HsCAx45Al1wLV,diabetes,attribution,training,Diabetes,,1,130100,112.004,"""Glucose"" - 160(0.727257269172)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,,,"""Glucose"" - -50% toward Diabetes
""Insulin"" - -50% toward Diabetes",,,,,,,,,Diabetes,1
R_61HsCAx45Al1wLV,diabetes,attribution,training,No Diabetes,,2,130105,70.475,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - +87% toward No Diabetes
""Insulin"" - +13% toward No Diabetes",,,,,,,,,No Diabetes,1
R_61HsCAx45Al1wLV,diabetes,attribution,training,No Diabetes,,3,130104,15.869,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 120(0.173224449394)
""BMI"" - 33.2(0.449564484406)
""Age"" - 24(0.0810810810811)",,,,,,,,,,,"""Insulin"" - +61% toward No Diabetes
""Glucose"" - +39% toward No Diabetes",,,,,,,,,Diabetes,0
R_61HsCAx45Al1wLV,diabetes,attribution,training,Diabetes,,4,130102,7.118,"""Glucose"" - 197(1)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,,,"""Glucose"" - -61% toward Diabetes
""Insulin"" - -39% toward Diabetes",,,,,,,,,Diabetes,1
R_61HsCAx45Al1wLV,diabetes,attribution,training,Diabetes,,5,130101,9.421,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Glucose"" - -55% toward Diabetes
""Insulin"" - -45% toward Diabetes",,,,,,,,,Diabetes,1
R_61HsCAx45Al1wLV,diabetes,attribution,training,No Diabetes,,6,130103,18.806,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Insulin"" - +59% toward No Diabetes
""Glucose"" - +41% toward No Diabetes",,,,,,,,,Diabetes,0
