participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160215,4.462,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612) -> 30.08048(0.34)
""Age"" - 27(0.162162162162)",0,0,0,-0.130637819612,0,0,0,0,1,0,,1,0.130637819612,No Diabetes,0,0.33061669131,0.077624123637,0.0170707249096,-0.0605533987274,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160208,12.174,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393) -> 25.80968(0.19)
""Age"" - 39(0.486486486486)",0,0,0,-0.00317223939309,0,0,0,0,1,0,,1,0.00317223939309,No Diabetes,0,0.203253577713,0.0118459203727,0.0106090584674,-0.00123686190525,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160206,5.825,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913) -> 72(0.521739130435)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",0,-0.173913043478,0,0,0,0,1,0,0,0,,1,0.173913043478,No Diabetes,0,0.85165216672,2.60449439793e-11,2.17341772024e-07,2.1731572708e-07,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160218,9.646,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 177(0.290769611482)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",0,0,-0.0329951332179,0,0,0,0,1,0,0,,1,0.0329951332179,No Diabetes,0,0.233076471538,0.0239115963161,0.0914233818275,0.0675117855113,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160207,6.728,"""Glucose"" - 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 26.94856(0.23)
""Age"" - 38(0.459459459459)",0,0,0,-0.121222253442,0,0,0,0,1,0,,1,0.121222253442,No Diabetes,0,0.382056523968,3.06571688036e-06,2.03648902208e-06,-1.02922785827e-06,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160216,7.397,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697) -> 30.08048(0.34)
""Age"" - 28(0.189189189189)",0,0,0,-0.190345602697,0,0,0,0,1,0,,1,0.190345602697,No Diabetes,0,0.390439820537,0.0575860454833,0.134922654501,0.0773366090179,,
R_7MBioYOD8gq6nT3,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160205,5.952,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 65(0.369565217391)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0)
""Age"" - 28(0.189189189189)",0,-0.195652173913,0,0,0,0,1,0,0,0,,1,0.195652173913,No Diabetes,0,0.578712864975,4.55950587885e-06,0.000121304909831,0.000116745403953,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,1,160110,48.111,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,Diabetes,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,2,160106,34.44,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,No Diabetes,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,3,160107,25.824,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,No Diabetes,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,4,160111,22.278,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,No Diabetes,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,5,160108,16.642,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,Diabetes,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,6,160109,42.681,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,7,160100,22.538,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,Diabetes,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,8,160101,20.188,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,"""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,No Diabetes,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,9,160103,21.171,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,,"""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,10,160104,59.068,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,Diabetes,,11,160102,29.502,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,Diabetes,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,training,No Diabetes,,12,160105,17.926,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,No Diabetes,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,1,160200,35.733,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 25.80968(0.19)
""Age"" - 37(0.432432432432)",0,0,0,-0.192832256252,0,0,0,0,1,0,,1,0.192832256252,No Diabetes,1,0.466728295819,0.011786029432,0.651081446573,0.639295417141,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,2,160202,24.567,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 63(0.326086956522)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 26.0944(0.2)
""Age"" - 41(0.540540540541)",0,-0.152173913043,0,-0.175807811183,0,0,1,0,1,0,,2,0.327981724226,No Diabetes,1,0.527960595924,0.0226086726886,0.998656385194,0.976047712505,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,3,160213,18.538,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 69(0.45652173913)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 25.24024(0.17)
""Age"" - 40(0.513513513514)",0,-0.413043478261,0,-0.325223377353,0,0,1,0,1,0,,2,0.738266855614,No Diabetes,1,0.738262731222,0.00760236055804,0.991838306261,0.984235945703,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,4,160204,11.839,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 64(0.347826086957)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426) -> 25.24024(0.17)
""Age"" - 45(0.648648648649)",0,-0.130434782609,0,-0.128538915426,0,0,1,0,1,0,,2,0.258973698034,No Diabetes,1,0.458952569732,0.0314886929294,0.999200987374,0.967712294445,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,5,160210,12.402,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 67(0.413043478261)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 28.65688(0.29)
""Age"" - 43(0.594594594595)",0,-0.152173913043,0,-0.37732228154,0,0,1,0,1,0,,2,0.529496194583,Diabetes,0,0.529492070192,0.00206481615935,0.053240653217,0.0511758370576,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,6,160211,16.349,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913) -> 63(0.326086956522)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 30.93464(0.37)
""Age"" - 40(0.513513513514)",0,-0.369565217391,0,-0.244638943523,0,0,1,0,1,0,,2,0.614204160915,Diabetes,0,0.614187157004,0.0173759567743,0.316786398334,0.299410441559,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,7,160212,14.256,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 64(0.347826086957)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 31.50408(0.39)
""Age"" - 56(0.945945945946)",0,-0.173913043478,0,-0.196541163248,0,0,1,0,1,0,,2,0.370454206726,No Diabetes,1,0.370450082335,0.0145223683682,0.957620519507,0.943098151139,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,8,160201,13.871,"""Glucose"" - 187(0.956810066315) -> 152(0.659241625574)
""Blood Pressure"" - 70(0.478260869565) -> 63(0.326086956522)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507) -> 31.50408(0.39)
""Age"" - 36(0.405405405405)",-0.297568440741,-0.152173913043,0,-0.171955605507,0,1,1,0,1,0,,3,0.621697959292,Diabetes,0,0.699046800338,1.00978194599e-05,0.0144542235704,0.0144441257509,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,9,160203,36.994,"""Glucose"" - 161(0.735759224622) -> 123(0.412684917531)
""Blood Pressure"" - 68(0.434782608696) -> 62(0.304347826087)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",-0.323074307091,-0.130434782609,0,0,0,1,1,0,0,0,,2,0.453509089699,No Diabetes,1,0.453624435841,0.0154053958182,0.99894264107,0.983537245252,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,Diabetes,No Diabetes,10,160214,11.757,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 69(0.45652173913)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077) -> 26.37912(0.21)
""Age"" - 41(0.540540540541)",0,-0.108695652174,0,-0.12366114077,0,0,1,0,1,0,,2,0.232356792944,No Diabetes,1,0.232254326321,0.00403975635919,0.992244952491,0.988205196132,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,11,160208,12.045,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393) -> 32.07352(0.41)
""Age"" - 39(0.486486486486)",0,0,0,0.216827760607,0,0,0,0,1,0,,1,0.216827760607,No Diabetes,0,0.216712414465,0.0118459203727,0.421460137942,0.40961421757,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,12,160219,10.048,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957) -> 77(0.630434782609)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135)",0,0.282608695652,0,0,0,0,1,0,0,0,,1,0.282608695652,No Diabetes,0,0.490815145991,0.051363697101,0.425983024786,0.374619327685,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,13,160215,13.468,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217) -> 74(0.565217391304)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612) -> 38.62208(0.64)
""Age"" - 27(0.162162162162)",0,0.304347826087,0,0.169362180388,0,0,1,0,1,0,,2,0.473710006475,No Diabetes,0,0.673688878172,0.077624123637,0.00338328702922,-0.0742408366078,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,14,160206,18.211,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 206(0.35057329044)
""BMI"" - 19.4(0) -> 30.08048(0.34)
""Age"" - 22(0.027027027027)",0,0,0.255712282438,0.34,0,0,0,1,1,0,,2,0.595712282438,No Diabetes,0,1.27345140568,2.60449439793e-11,3.13706436161e-07,3.13680391217e-07,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,15,160205,14.576,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 172(0.280458632352)
""BMI"" - 19.5(0) -> 31.50408(0.39)
""Age"" - 28(0.189189189189)",0,0,0.259836674091,0.39,0,0,0,1,1,0,,2,0.649836674091,No Diabetes,0,0.89592068631,4.55950587885e-06,0.0549596222668,0.054955062761,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,16,160209,14.786,"""Glucose"" - 83(0.0726066995409) -> 147(0.616731848325)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",0.544125148784,0,0,0,0,1,0,0,0,0,,1,0.544125148784,Diabetes,1,0.656548322785,4.04768338846e-06,0.992532120206,0.992528072523,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,17,160218,7.646,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 36.62904(0.57)
""Age"" - 39(0.486486486486)",0,0,0,0.257412194437,0,0,0,0,1,0,,1,0.257412194437,Diabetes,1,0.257296848295,0.0239115963161,0.96521920876,0.941307612444,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,18,160216,15.992,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 75(0.586956521739)
""Insulin"" - 120(0.173224449394) -> 283(0.509362369051)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",0,0.282608695652,0.336137919657,0,0,0,1,1,0,0,,2,0.618746615309,No Diabetes,0,0.618849081932,0.0575860454833,0.381250898435,0.323664852952,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,19,160217,9.25,"""Glucose"" - 112(0.319163407584) -> 147(0.616731848325)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",0.297568440741,0,0,0,0,1,0,0,0,0,,1,0.297568440741,Diabetes,1,0.30569355276,0.155856767991,0.675378275218,0.519521507227,,
R_1vbS8BCLvmrwGHr,diabetes,attribution,testing,No Diabetes,Diabetes,20,160207,10.055,"""Glucose"" - 89(0.123618432239) -> 145(0.599727937426)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",0.476109505186,0,0,0,0,1,0,0,0,0,,1,0.476109505186,Diabetes,1,0.536977783534,3.06571688036e-06,0.975012638319,0.975009572602,,
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,1,160101,43.114,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,2,160105,8.155,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,No Diabetes,1
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,3,160100,4.19,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,Diabetes,1
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,4,160102,3.05,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,Diabetes,1
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,5,160104,5.789,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,No Diabetes,1
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,6,160103,5.262,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,,,,,,,,,,,No Diabetes,1
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,7,160107,7.607,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,8,160106,6.924,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,9,160110,5.356,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,,,,,,,,,,Diabetes,0
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,10,160109,4.657,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,,,,,,,,,,Diabetes,0
R_1yltjaSsgo0dVO7,diabetes,none,training,Diabetes,,11,160108,6.138,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,,,,,,,,,,No Diabetes,0
R_1yltjaSsgo0dVO7,diabetes,none,training,No Diabetes,,12,160111,4.804,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,,,,,,,,,,No Diabetes,1
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,1,160202,29.376,"""Glucose"" - 125(0.429688828431) -> 91(0.140622343139)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 23.81664(0.12)
""Age"" - 41(0.540540540541) -> 29(0.216216216216)",-0.289066485292,0,0,-0.255807811183,-0.324324324324,1,0,0,1,1,,3,0.869198620799,No Diabetes,1,0.869211500318,0.0226086726886,0.999998399119,0.97738972643,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,2,160214,11.86,"""Glucose"" - 104(0.251147763986) -> 89(0.123618432239)
""Blood Pressure"" - 74(0.565217391304) -> 62(0.304347826087)
""Insulin"" - 156(0.247463499134) -> 80(0.0907366163491)
""BMI"" - 29.9(0.33366114077) -> 20.4(0)
""Age"" - 41(0.540540540541)",-0.127529331746,-0.260869565217,-0.156726882785,-0.33366114077,0,1,1,1,1,0,,4,0.878786920518,No Diabetes,1,0.678692702679,0.00403975635919,0.999999999985,0.995960243626,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,3,160212,7.869,"""Glucose"" - 111(0.310661452134) -> 82(0.0641047440911)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 36(0)
""BMI"" - 37.1(0.586541163248) -> 22.39304(0.07)
""Age"" - 56(0.945945945946)",-0.246556708043,0,-0.352635486266,-0.516541163248,0,1,0,1,1,0,,3,1.11573335756,No Diabetes,1,1.11573748195,0.0145223683682,1,0.985477631632,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,4,160211,10.79,"""Glucose"" - 145(0.599727937426) -> 79(0.0385988777419)
""Blood Pressure"" - 80(0.695652173913) -> 62(0.304347826087)
""Insulin"" - 130(0.193846407655) -> 99(0.129918337045)
""BMI"" - 37.9(0.614638943523) -> 25.24024(0.17)
""Age"" - 40(0.513513513514)",-0.561129059684,-0.391304347826,-0.0639280706096,-0.444638943523,0,1,1,1,1,0,,4,1.46100042164,No Diabetes,1,1.26101742555,0.0173759567743,0.999999999872,0.982624043098,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,5,160200,22.128,"""Glucose"" - 154(0.676245536473) -> 91(0.140622343139)
""Blood Pressure"" - 72(0.521739130435) -> 59(0.239130434783)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 20.4(0)
""Age"" - 37(0.432432432432)",-0.535623193334,-0.282608695652,0,-0.382832256252,0,1,1,0,1,0,,3,1.20106414524,No Diabetes,1,0.927168105671,0.011786029432,0.999999995867,0.988213966435,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,6,160210,8.413,"""Glucose"" - 100(0.217139942187) -> 90(0.132120387689)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 46(0.0206219582612)
""BMI"" - 39.4(0.66732228154) -> 22.10832(0.06)
""Age"" - 43(0.594594594595)",-0.0850195544975,0,-0.348511094614,-0.60732228154,0,1,0,1,1,0,,3,1.04085293065,No Diabetes,1,1.04085705504,0.00206481615935,0.999999999999,0.99793518384,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,7,160203,7.699,"""Glucose"" - 161(0.735759224622) -> 84(0.0811086549906)
""Blood Pressure"" - 68(0.434782608696) -> 58(0.217391304348)
""Insulin"" - 132(0.197970799307) -> 84(0.0989853996536)
""BMI"" - 25.5(0.179123349255) -> 20.4(0)
""Age"" - 47(0.702702702703)",-0.654650569631,-0.217391304348,-0.0989853996536,-0.179123349255,0,1,1,1,1,0,,4,1.15015062289,No Diabetes,1,0.950069284568,0.0154053958182,1,0.984594604182,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,8,160201,5.764,"""Glucose"" - 187(0.956810066315) -> 84(0.0811086549906)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507) -> 23.2472(0.1)
""Age"" - 36(0.405405405405)",-0.875701411325,0,0,-0.461955605507,0,1,0,0,1,0,,2,1.33765701683,No Diabetes,1,1.61500585788,1.00978194599e-05,0.999999435185,0.999989337366,,
R_1yltjaSsgo0dVO7,diabetes,none,testing,Diabetes,No Diabetes,9,160213,7.27,"""Glucose"" - 117(0.361673184833) -> 92(0.149124298589)
""Blood Pressure"" - 88(0.869565217391) -> 59(0.239130434783)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 22.67776(0.08)
""Age"" - 40(0.513513513514)",-0.212548886244,-0.630434782609,0,-0.415223377353,0,1,1,0,1,0,,3,1.25820704621,No Diabetes,1,1.25820292181,0.00760236055804,0.999999702243,0.992397341685,,
