participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160202,33.691,"""Glucose"" - 125(0.429688828431) -> 116(0.353171229383)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183) -> 27.518(0.25)
""Age"" - 41(0.540540540541)",-0.0765175990478,0,0,-0.125807811183,0,1,0,0,1,0,,2,0.202325410231,No Diabetes,1,0.249269083833,0.0226086726886,0.870348420503,0.847739747815,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160211,13.241,"""Glucose"" - 145(0.599727937426) -> 126(0.43819078388)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523) -> 30.93464(0.37)
""Age"" - 40(0.513513513514)",-0.161537153545,0,0,-0.244638943523,0,1,0,0,1,0,,2,0.406176097069,Diabetes,0,0.40619310098,0.0173759567743,0.107353487095,0.0899775303212,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160203,19.798,"""Glucose"" - 161(0.735759224622) -> 119(0.378677095732)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307) -> 104(0.140229316176)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",-0.35708212889,0,-0.0577414831312,0,0,1,0,1,0,0,,2,0.414823612021,No Diabetes,1,0.414938958163,0.0154053958182,0.999631064219,0.984225668401,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160212,23.73,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 167(0.270147653221)
""BMI"" - 37.1(0.586541163248) -> 30.08048(0.34)
""Age"" - 56(0.945945945946)",0,0,-0.0824878330446,-0.246541163248,0,0,0,1,1,0,,2,0.329028996293,No Diabetes,1,0.364049205812,0.0145223683682,0.990362866428,0.97584049806,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160210,12.495,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 157(0.24952569496)
""BMI"" - 39.4(0.66732228154) -> 30.08048(0.34)
""Age"" - 43(0.594594594595)",0,0,-0.119607357915,-0.32732228154,0,0,0,1,1,0,,2,0.446929639454,Diabetes,0,0.446933763846,0.00206481615935,0.0821454096623,0.080080593503,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160200,10.861,"""Glucose"" - 154(0.676245536473) -> 123(0.412684917531)
""Blood Pressure"" - 72(0.521739130435) -> 65(0.369565217391)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252) -> 27.518(0.25)
""Age"" - 37(0.432432432432)",-0.263560618942,-0.152173913043,0,-0.132832256252,0,1,1,0,1,0,,3,0.548566788238,No Diabetes,1,0.31814900954,0.011786029432,0.945486817178,0.933700787746,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160213,9.483,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 76(0.608695652174)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353) -> 29.51104(0.32)
""Age"" - 40(0.513513513514)",0,-0.260869565217,0,-0.175223377353,0,0,1,0,1,0,,2,0.436092942571,Diabetes,0,0.436088818179,0.00760236055804,0.00673536035932,-0.000867000198718,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,8,160204,18.58,"""Glucose"" - 125(0.429688828431) -> 116(0.353171229383)
""Blood Pressure"" - 70(0.478260869565) -> 64(0.347826086957)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",-0.0765175990478,-0.130434782609,0,0,0,1,1,0,0,0,,2,0.206952381656,No Diabetes,1,0.253896055258,0.0314886929294,0.999855767153,0.968367074224,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,9,160201,7.268,"""Glucose"" - 187(0.956810066315) -> 126(0.43819078388)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507) -> 30.93464(0.37)
""Age"" - 36(0.405405405405)",-0.518619282435,0,0,-0.191955605507,0,1,0,0,1,0,,2,0.710574887942,Diabetes,0,0.987923728988,1.00978194599e-05,0.370027794822,0.370017697002,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,Diabetes,No Diabetes,10,160214,21.692,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 59(0.239130434783)
""Insulin"" - 156(0.247463499134) -> 114(0.160851274437)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",0,-0.326086956522,-0.0866122246969,0,0,0,1,1,0,0,,2,0.412699181219,No Diabetes,1,0.439568949664,0.00403975635919,0.999997918728,0.995958162369,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,160217,12.178,"""Glucose"" - 112(0.319163407584) -> 143(0.582724026526)
""Blood Pressure"" - 68(0.434782608696) -> 76(0.608695652174)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",0.263560618942,0.173913043478,0,0,0,1,1,0,0,0,,2,0.437473662421,Diabetes,1,0.44559877444,0.155856767991,0.962298574382,0.806441806391,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,160216,14.723,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 77(0.630434782609)
""Insulin"" - 120(0.173224449394) -> 143(0.220654953394)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",0,0.326086956522,0.0474305040007,0,0,0,1,1,0,0,,2,0.373517460522,Diabetes,1,0.47875067036,0.0575860454833,0.999137491586,0.941551446102,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,13,160219,19.259,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 201(0.340262311309)
""BMI"" - 28.6(0.288002247822) -> 35.77488(0.54)
""Age"" - 26(0.135135135135)",0,0,0.125793945393,0.251997752178,0,0,0,1,1,0,,2,0.377791697571,Diabetes,1,0.385801463448,0.051363697101,0.997831479852,0.946467782751,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,14,160209,6.149,"""Glucose"" - 83(0.0726066995409) -> 119(0.378677095732)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563) -> 37.4832(0.6)
""Age"" - 36(0.405405405405)",0.306070396191,0,0,0.287412194437,0,1,0,0,1,0,,2,0.593482590628,No Diabetes,0,0.705905764629,4.04768338846e-06,0.000355133738276,0.000351086054888,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,15,160218,7.687,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 269(0.480491627485)
""BMI"" - 29.3(0.312587805563) -> 36.91376(0.58)
""Age"" - 39(0.486486486486)",0,0,0.156726882785,0.267412194437,0,0,0,1,1,0,,2,0.424139077221,No Diabetes,0,0.42402373108,0.0239115963161,0.445560674039,0.421649077723,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,16,160207,9.495,"""Glucose"" - 89(0.123618432239) -> 123(0.412684917531)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442) -> 35.20544(0.52)
""Age"" - 38(0.459459459459)",0.289066485292,0,0,0.168777746558,0,1,0,0,1,0,,2,0.45784423185,No Diabetes,0,0.518712510198,3.06571688036e-06,0.00668531346629,0.00668224774941,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,17,160208,5.636,"""Glucose"" - 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 220(0.379444032005)
""BMI"" - 25.9(0.193172239393) -> 31.21936(0.38)
""Age"" - 39(0.486486486486)",0,0,0.299018394787,0.186827760607,0,0,0,1,1,0,,2,0.485846155394,Diabetes,1,0.485730809252,0.0118459203727,0.573652715034,0.561806794661,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,18,160205,5.571,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 235(0.410376969397)
""BMI"" - 19.5(0) -> 35.20544(0.52)
""Age"" - 28(0.189189189189)",0,0,0.389755011136,0.52,0,0,0,1,1,0,,2,0.909755011136,No Diabetes,0,1.15583902336,4.55950587885e-06,0.0632759410696,0.0632713815637,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,19,160215,7.819,"""Glucose"" - 117(0.361673184833) -> 150(0.642237714674)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 230(0.400065990266)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",0.280564529842,0,0.255712282438,0,0,1,0,1,0,0,,2,0.53627681228,Diabetes,1,0.536263932761,0.077624123637,0.988978601,0.911354477363,,
R_1ihbKBZG0EAXF8D,diabetes,counterfactual,testing,No Diabetes,Diabetes,20,160206,4.864,"""Glucose"" - 103(0.242645808536) -> 158(0.710253358272)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 278(0.49905138992)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",0.467607549736,0,0.404190381919,0,0,1,0,1,0,0,,2,0.871797931655,No Diabetes,0,0.614321955424,2.60449439793e-11,2.32844968862e-08,2.32584519422e-08,,
R_771uyV9h8uinmh3,diabetes,attribution,training,Diabetes,,1,160107,31.364,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,No Diabetes,0
R_771uyV9h8uinmh3,diabetes,attribution,training,Diabetes,,2,160106,12.617,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,Diabetes,1
R_771uyV9h8uinmh3,diabetes,attribution,training,No Diabetes,,3,160109,33.19,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_771uyV9h8uinmh3,diabetes,attribution,training,No Diabetes,,4,160110,12.435,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,No Diabetes,1
R_771uyV9h8uinmh3,diabetes,attribution,training,No Diabetes,,5,160111,20.045,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,No Diabetes,1
R_771uyV9h8uinmh3,diabetes,attribution,training,Diabetes,,6,160108,14.113,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,Diabetes,1
R_771uyV9h8uinmh3,diabetes,attribution,training,Diabetes,,7,160100,9.375,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,Diabetes,1
R_771uyV9h8uinmh3,diabetes,attribution,training,No Diabetes,,8,160104,12.487,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_771uyV9h8uinmh3,diabetes,attribution,training,Diabetes,,9,160102,3.591,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,Diabetes,1
R_771uyV9h8uinmh3,diabetes,attribution,training,Diabetes,,10,160101,4.773,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,"""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,No Diabetes,0
R_771uyV9h8uinmh3,diabetes,attribution,training,No Diabetes,,11,160103,10.863,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)",,,,,,,,,,,"""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_771uyV9h8uinmh3,diabetes,attribution,training,No Diabetes,,12,160105,11.189,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)",,,,,,,,,,,"""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,1,160213,29.469,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 65(0.369565217391)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",0,-0.5,0,0,0,0,1,0,0,0,,1,0.5,No Diabetes,1,0.499995875608,0.00760236055804,0.999697783776,0.992095423218,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,2,160201,22.688,"""Glucose"" - 187(0.956810066315) -> 139(0.548716204727)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",-0.408093861588,0,0,0,0,1,0,0,0,0,,1,0.408093861588,Diabetes,0,0.685442702634,1.00978194599e-05,0.423924139991,0.423914042172,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,3,160210,37.17,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 30.3652(0.35)
""Age"" - 43(0.594594594595)",0,0,0,-0.31732228154,0,0,0,0,1,0,,1,0.31732228154,Diabetes,0,0.517318157148,0.00206481615935,4.38231087206e-05,-0.00202099305063,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,4,160203,15.397,"""Glucose"" - 161(0.735759224622) -> 129(0.46369665023)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",-0.272062574392,0,0,0,0,1,0,0,0,0,,1,0.272062574392,No Diabetes,1,0.272177920534,0.0154053958182,0.987614358514,0.972208962696,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,5,160214,7.879,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",0,-0.304347826087,0,0,0,0,1,0,0,0,,1,0.304347826087,No Diabetes,1,0.504442043926,0.00403975635919,0.999571505539,0.99553174918,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,6,160212,2.894,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 62(0.304347826087)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",0,-0.217391304348,0,0,0,0,1,0,0,0,,1,0.217391304348,No Diabetes,1,0.217387179956,0.0145223683682,0.872124478909,0.85760211054,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,7,160204,4.835,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 58(0.217391304348)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",0,-0.260869565217,0,0,0,0,1,0,0,0,,1,0.260869565217,No Diabetes,1,0.460848436915,0.0314886929294,0.999832834629,0.9683441417,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,8,160202,10.091,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 55(0.152173913043)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183)
""Age"" - 41(0.540540540541)",0,-0.326086956522,0,0,0,0,1,0,0,0,,1,0.326086956522,No Diabetes,1,0.526065828219,0.0226086726886,0.99991328528,0.977304612591,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,9,160200,3.194,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435) -> 58(0.217391304348)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",0,-0.304347826087,0,0,0,0,1,0,0,0,,1,0.304347826087,No Diabetes,1,0.230417778698,0.011786029432,0.992331341935,0.980545312503,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,Diabetes,No Diabetes,10,160211,5.245,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913) -> 61(0.282608695652)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",0,-0.413043478261,0,0,0,0,1,0,0,0,,1,0.413043478261,No Diabetes,1,0.41302647435,0.0173759567743,0.887315662169,0.869939705394,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,11,160216,28.135,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 75(0.586956521739)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",0,0.282608695652,0,0,0,0,1,0,0,0,,1,0.282608695652,Diabetes,1,0.482702913491,0.0575860454833,0.999153556325,0.941567510841,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,12,160215,3.543,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217) -> 76(0.608695652174)
""Insulin"" - 106(0.144353707828)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",0,0.347826086957,0,0,0,0,1,0,0,0,,1,0.347826086957,No Diabetes,0,0.547804958654,0.077624123637,0.00961957373454,-0.0680045499025,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,13,160208,11.692,"""Glucose"" - 126(0.43819078388) -> 159(0.718755313722)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",0.280564529842,0,0,0,0,1,0,0,0,0,,1,0.280564529842,Diabetes,1,0.280679875984,0.0118459203727,0.898081012473,0.8862350921,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,14,160217,5.292,"""Glucose"" - 112(0.319163407584) -> 144(0.591225981976)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",0.272062574392,0,0,0,0,1,0,0,0,0,,1,0.272062574392,Diabetes,1,0.280187686411,0.155856767991,0.72127150133,0.565414733339,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,15,160207,4.237,"""Glucose"" - 89(0.123618432239) -> 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",0.314572351641,0,0,0,0,1,0,0,0,0,,1,0.314572351641,Diabetes,1,0.375440629989,3.06571688036e-06,0.659408580927,0.65940551521,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,16,160218,14.206,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563) -> 37.19848(0.59)
""Age"" - 39(0.486486486486)",0,0,0,0.277412194437,0,0,0,0,1,0,,1,0.277412194437,Diabetes,1,0.277296848295,0.0239115963161,0.963228614771,0.939317018455,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,17,160206,7.331,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0) -> 30.93464(0.37)
""Age"" - 22(0.027027027027)",0,0,0,0.37,0,0,0,0,1,0,,1,0.37,No Diabetes,0,1.04773912324,2.60449439793e-11,1.60747696643e-05,1.60747436193e-05,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,18,160209,5.117,"""Glucose"" - 83(0.0726066995409) -> 125(0.429688828431)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",0.35708212889,0,0,0,0,1,0,0,0,0,,1,0.35708212889,Diabetes,1,0.46950530289,4.04768338846e-06,0.91508454304,0.915080495357,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,19,160205,3.525,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0) -> 31.50408(0.39)
""Age"" - 28(0.189189189189)",0,0,0,0.39,0,0,0,0,1,0,,1,0.39,No Diabetes,0,0.63608401222,4.55950587885e-06,0.0640138046526,0.0640092451468,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,20,160219,3.512,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957) -> 80(0.695652173913)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135)",0,0.347826086957,0,0,0,0,1,0,0,0,,1,0.347826086957,No Diabetes,0,0.556032537296,0.051363697101,0.153023022878,0.101659325777,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,1,160110,9.772,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,"""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,No Diabetes,1
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,2,160109,16.653,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,Diabetes,0
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,3,160111,66.701,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,"""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,Diabetes,0
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,4,160108,6.778,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,No Diabetes,0
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,5,160107,6.004,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,"""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,No Diabetes,0
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,6,160106,8.381,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,"""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,No Diabetes,0
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,7,160101,5.91,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,,,,,,,,,,"""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,Diabetes,1
